BlueID,RedID,Blue_Elixir_Leaked,Red_Elixir_Leaked,Win
8GC99G222,8UCL9R0P,6.41,1.25,1
8GC99G222,20Y2PYYYU,9.41,22.41,1
8GC99G222,90RLG2UP8,1.15,21.04,1
8GC99G222,JUY00QL92,3.41,4.85,1
8GC99G222,YY9RPG88,7.41,6.24,0
8GC99G222,GRGGGCG0L,2.45,7.41,0
8GC99G222,CY2229G9L,13.38,0.48,0
8GC99G222,2GYCQR2J8,4.34,7.41,0
8GC99G222,RQRG2QQP,17.77,29.77,1
8GC99G222,9VJ80Y8P8,2.17,2.6,1
8GC99G222,C00VCU92C,9.07,3.03,0
8GC99G222,UURG8RU99,0.48,7.52,1
8GC99G222,VRJPUG09C,0.0,8.75,0
8GC99G222,90VJY8VLQ,0.0,2.21,1
8GC99G222,C20Y298J0,11.49,0.0,1
8GC99G222,YYYVCRLR,1.02,0.0,0
YYYVCRLR,CP2JYJYUG,0.2,7.73,1
YYYVCRLR,UVYR20RCG,0.0,0.0,1
YYYVCRLR,980GPVGGC,2.36,9.01,1
YYYVCRLR,Y9PLVLVYR,6.33,3.01,0
YYYVCRLR,GUGULJ,2.73,2.01,1
YYYVCRLR,8G92L8PRV,11.48,18.69,0
YYYVCRLR,R9YCQQQ8,0.0,0.0,0
YYYVCRLR,28YJCP89,0.43,2.14,1
YYYVCRLR,PGYC9J8LY,0.0,10.31,1
YYYVCRLR,9CC9QLVR8,94.5,50.5,0
YYYVCRLR,2RY0LGLCG,30.75,15.75,1
YYYVCRLR,2JQCVJPUV,67.75,21.75,0
YYYVCRLR,P89GCPQC,25.75,27.75,1
YYYVCRLR,CV9JCQVQQ,45.37,80.37,1
YYYVCRLR,Q0PJ08CGV,51.37,43.37,1
YYYVCRLR,GRPVGLP2,58.0,29.0,1
YYYVCRLR,PQURLG9Y0,80.37,94.37,0
YYYVCRLR,8J2VRGY2,0.16,1.41,1
YYYVCRLR,VGC9PYY8C,0.0,4.61,0
YYYVCRLR,U0V9YUU2U,57.62,42.62,0
YYYVCRLR,PPU9GRYU8,93.62,78.62,0
YYYVCRLR,9L0YYP89,78.75,46.75,1
YYYVCRLR,Y2L0CPVC9,34.25,29.25,1
YYYVCRLR,90CJRPJR9,73.12,78.12,0
YYYVCRLR,U00R29V0R,156.0,64.0,1
YYYVCRLR,Y0LURRCU2,75.62,67.62,0
YYYVCRLR,9QYVPUV8J,21.87,83.87,1
YYYVCRLR,2VRLQ0UGR,53.12,30.12,0
YYYVCRLR,VY0LJ22V,23.95,0.0,1
YYYVCRLR,YCV2CVPLV,9.03,0.0,1
YYYVCRLR,2QQL9VLRG,8.53,0.0,1
YYYVCRLR,80ULJ0YLV,15.83,0.0,1
YYYVCRLR,8Y9GJUPC,9.08,0.0,1
YYYVCRLR,LJCGV2J82,6.13,0.0,1
LJCGV2J82,CYP9JQJC9,7.08,0.36,1
LJCGV2J82,9YPR0P8Y,4.95,0.41,1
LJCGV2J82,JUUUV08PR,1.47,0.11,1
LJCGV2J82,8LUG2QRR,8.59,0.39,1
LJCGV2J82,P8VVLYYR,2.16,0.85,0
LJCGV2J82,2J29YCQJG,0.0,9.15,0
LJCGV2J82,9GPURJYY,0.0,3.8,1
LJCGV2J82,CQLUPV2V,23.59,0.6,0
LJCGV2J82,C9Q20UR2,0.21,1.51,1
LJCGV2J82,JQV2GVRUU,33.53,1.77,0
LJCGV2J82,UG9PCJ002,0.0,0.73,1
LJCGV2J82,20Y2U29L2Y,2.46,0.11,1
LJCGV2J82,8UPQQGQL0,2.3,3.46,1
LJCGV2J82,CLCJCC000,0.0,6.96,0
LJCGV2J82,VPYCGP8PC,0.02,0.0,1
LJCGV2J82,9990QJRQ2,4.42,3.61,0
LJCGV2J82,2Q2R0QPQQ,1.0,1.33,1
LJCGV2J82,9YCUQ0220,4.45,5.78,1
LJCGV2J82,8GLYVYJP0,3.41,3.41,1
LJCGV2J82,PYGQJ9GJJ,2.27,5.78,1
LJCGV2J82,9PVUCGQU2,3.23,3.41,0
LJCGV2J82,RQVY8VUY0,6.41,6.41,0
LJCGV2J82,8GQ88YRC,5.23,0.84,1
LJCGV2J82,29V89JYQ0,2.56,6.02,1
LJCGV2J82,8U88R9R98,2.57,10.1,1
LJCGV2J82,U98CQLPVC,14.26,0.82,0
LJCGV2J82,98UCQ8829,23.81,2.81,0
LJCGV2J82,8G8QVQGQC,4.17,0.75,1
LJCGV2J82,YPRQRR9QJ,27.28,3.28,0
LJCGV2J82,8GPPRY29,8.19,0.89,0
LJCGV2J82,8GU82LJQ2,2.41,2.53,1
LJCGV2J82,8PLQ2GRQ,8.35,0.36,1
LJCGV2J82,8CU9PQLV,10.59,0.71,0
LJCGV2J82,C0G82YVVY,0.0,6.23,0
C0G82YVVY,CV2JP820V,0.31,0.14,1
C0G82YVVY,CC88PR9QQ,3.24,4.92,0
C0G82YVVY,V8L2YVV2G,3.83,5.3,1
C0G82YVVY,20QPPP2RYL,0.0,0.66,1
C0G82YVVY,2020CCGPR8,0.0,3.13,0
C0G82YVVY,VL8YYY92Q,0.45,0.0,1
C0G82YVVY,Q0P0Y9UR9,1.42,3.17,1
C0G82YVVY,2JCYRQPLP,1.99,16.04,1
C0G82YVVY,V8LYLRYRR,0.46,0.67,1
C0G82YVVY,29J82YGRV,0.68,0.0,0
C0G82YVVY,VP8P2GRQ8,2.74,4.28,1
C0G82YVVY,CGGLRU,0.08,2.24,1
C0G82YVVY,CLGCL0VP9,1.57,3.34,1
C0G82YVVY,L9QCUY9CU,0.62,1.24,0
C0G82YVVY,RL2PUQRC8,1.64,3.74,1
C0G82YVVY,UP9QCQRC8,1.75,0.0,0
C0G82YVVY,RC2GLRPP,6.91,0.0,1
C0G82YVVY,RGQC2UR0U,0.17,0.0,1
C0G82YVVY,V8U0GRRL9,0.0,1.67,0
C0G82YVVY,9YYR8QUU,17.74,1.62,0
C0G82YVVY,VCL90JPYR,2.03,3.12,1
C0G82YVVY,8R0CC2PG8,1.25,0.0,1
C0G82YVVY,CQ880C0J2,1.41,0.99,1
C0G82YVVY,URRCPY28Y,4.19,3.37,1
C0G82YVVY,2082U2G80G,9.93,9.31,1
C0G82YVVY,209JYRL28Q,0.07,4.02,0
C0G82YVVY,UGLR8VRQ0,0.71,3.67,0
C0G82YVVY,VQUQJ80QR,1.82,20.32,1
C0G82YVVY,VVJUU8UPU,0.1,0.0,1
C0G82YVVY,CQC88P8UY,1.12,3.58,0
C0G82YVVY,20QVVYCGV9,1.24,1.28,0
C0G82YVVY,20G2LG2YCL,0.0,1.3,1
C0G82YVVY,JGY2GCUQY,2.39,12.53,0
C0G82YVVY,UQPQPP2R0,11.72,0.0,1
UQPQPP2R0,QYYLG9GV,0.0,0.0,0
UQPQPP2R0,V8JQRY2C0,2.7,0.3,1
UQPQPP2R0,UQYJ802C8,0.27,0.02,0
UQPQPP2R0,JURY22PC9,9.42,2.95,0
UQPQPP2R0,V2VJUJ0UJ,2.32,2.02,1
UQPQPP2R0,2G8GJCCUY,2.96,1.42,1
UQPQPP2R0,PJQ90JUQY,0.06,1.2,1
UQPQPP2R0,9Q0RQGQ8V,0.0,0.0,0
UQPQPP2R0,90QGU9RGY,9.07,8.03,0
UQPQPP2R0,9YQ9UPGGP,0.3,1.27,0
UQPQPP2R0,9U8UPL2UJ,8.07,1.77,1
UQPQPP2R0,UC9U2R89Q,0.92,0.0,1
UQPQPP2R0,JCV9PR2Q,0.91,1.43,1
UQPQPP2R0,LQ8U9RLYY,0.0,1.3,0
UQPQPP2R0,CY0VY8RG,0.15,0.72,0
UQPQPP2R0,P9YJPV9UP,0.26,0.0,0
UQPQPP2R0,8QYRGPR80,1.82,0.22,1
UQPQPP2R0,80Q0UG9L,0.38,0.0,0
UQPQPP2R0,8U8R08U29,2.67,0.1,0
UQPQPP2R0,2QGGURUPL,5.27,0.42,0
UQPQPP2R0,U09JPQ0P9,0.02,0.0,1
UQPQPP2R0,29VU2P8Y9,13.61,4.33,1
UQPQPP2R0,LGGQ2VPQV,10.68,1.77,0
UQPQPP2R0,9GQC900RP,12.62,2.26,1
UQPQPP2R0,LGPCYU0G,25.73,15.7,0
UQPQPP2R0,PG9R9C2RL,0.0,11.82,0
UQPQPP2R0,CLG92UCL9,0.0,2.33,1
UQPQPP2R0,VP0CRVRU8,0.0,0.71,1
UQPQPP2R0,CVRULGGJC,0.0,1.97,1
UQPQPP2R0,2R9J2VRV0,0.0,1.02,1
2R9J2VRV0,29P2J8UGC,9.6,0.61,0
2R9J2VRV0,YCV90GY8Q,0.4,6.4,0
2R9J2VRV0,20CGC2RYUG,0.84,3.34,0
2R9J2VRV0,20PLYU0C90,0.0,3.28,0
2R9J2VRV0,20200YLLG0,7.33,9.32,1
2R9J2VRV0,Y0YQV8GQG,0.39,0.0,1
2R9J2VRV0,RR2JCRGLG,0.14,0.2,1
2R9J2VRV0,VUCGL9PVV,5.24,10.85,0
2R9J2VRV0,UUPJ99R0U,0.3,0.37,1
2R9J2VRV0,20P2CG2088,0.0,6.6,1
2R9J2VRV0,VL80R28UJ,0.0,9.06,1
2R9J2VRV0,U9Q22Q8YV,0.63,0.1,1
2R9J2VRV0,VY0RL8CQC,0.0,0.28,0
2R9J2VRV0,Q8CRC8VLU,0.0,2.09,0
2R9J2VRV0,UC8R9RGR0,0.49,12.21,1
2R9J2VRV0,V9PLL80GJ,0.05,0.43,1
2R9J2VRV0,2000L0YJCV,0.0,2.27,0
2R9J2VRV0,G8QVP9RJC,0.0,2.41,1
2R9J2VRV0,V9V92V0LC,0.0,1.35,1
2R9J2VRV0,VL2VVCVUU,1.88,3.14,1
2R9J2VRV0,20RQPPCLV0,0.0,2.53,1
2R9J2VRV0,20L9RRPJQR,0.25,0.0,0
2R9J2VRV0,20RQUVVLUV,0.0,0.28,1
2R9J2VRV0,20Y8R2U80J,0.0,0.13,1
2R9J2VRV0,20QYRPRY0J,0.12,1.28,0
2R9J2VRV0,CYQ09LRJP,0.0,1.96,0
2R9J2VRV0,20GQVPVGLL,0.0,1.41,0
20GQVPVGLL,20VYRJVYVC,26.94,12.98,1
20GQVPVGLL,20RQPG28UV,3.31,1.63,1
20GQVPVGLL,VQLRVP80J,5.98,2.98,0
20GQVPVGLL,20LL2P0Q8C,22.24,23.24,0
20GQVPVGLL,20RQ9R9L0L,0.95,7.61,1
20GQVPVGLL,20RQ22RYV9,9.42,20.54,0
20GQVPVGLL,VYJ8P02PR,4.41,9.45,0
20GQVPVGLL,20RQ92UL0J,6.41,3.38,1
20GQVPVGLL,VYJ8YLRVC,5.31,3.41,1
20GQVPVGLL,20LYRQ0PRR,11.41,7.41,1
20GQVPVGLL,20VYU9QQLR,14.07,13.41,1
20GQVPVGLL,20RQ8YURLJ,5.03,5.16,0
20GQVPVGLL,VL2ULLVCY,9.78,12.41,0
20GQVPVGLL,VUCVU2VC0,4.17,9.59,0
20GQVPVGLL,VYJ2RG22R,8.02,7.41,1
20GQVPVGLL,20RQ8LPJYP,4.46,4.24,0
20GQVPVGLL,20Y8RRLYRV,5.23,5.61,1
20GQVPVGLL,LP098Q0,7.17,6.41,0
20GQVPVGLL,20JJQLG98L,18.98,13.52,1
20GQVPVGLL,20RQLLG9Y2,2.42,1.1,1
20GQVPVGLL,20CGVUP9LC,9.77,12.66,0
20GQVPVGLL,VQYU8PLPG,17.12,11.88,1
20GQVPVGLL,20VYVC8CRQ,12.44,5.98,1
20GQVPVGLL,VQYC0L0QY,5.42,4.74,1
20GQVPVGLL,20PP2L99G8,0.87,5.66,0
20GQVPVGLL,UVGGR2LCU,6.2,4.03,0
20GQVPVGLL,CY008CUQY,5.77,1.67,1
20GQVPVGLL,V2UQCP29G,9.67,4.32,0
20GQVPVGLL,20RULCPGVP,21.41,8.41,0
20GQVPVGLL,V2J2R28LJ,4.41,0.0,0
V2J2R28LJ,20LLR9R2LY,3.52,5.17,1
V2J2R28LJ,V8PPYV28P,0.0,0.0,0
V2J2R28LJ,2009CY0VRY,1.66,0.0,0
V2J2R28LJ,20CGY0JR9V,1.79,4.48,1
V2J2R28LJ,VU9RQQLGR,0.59,3.59,0
V2J2R28LJ,VLVLQY9PL,3.94,10.72,1
V2J2R28LJ,20VL8CJULC,1.78,4.57,1
V2J2R28LJ,VQYRCV98Y,0.2,6.56,1
V2J2R28LJ,VU2VV2Y9R,0.0,0.52,0
V2J2R28LJ,VQYQVP9P0,0.0,1.07,1
V2J2R28LJ,JLPLCQCC8,0.0,2.74,0
V2J2R28LJ,8UGJJYRG,0.0,0.11,0
V2J2R28LJ,200G8002JU,5.42,7.41,1
V2J2R28LJ,VPCLGJVQ2,0.0,2.38,1
V2J2R28LJ,VPYJVUQP8,0.0,2.24,1
V2J2R28LJ,V9PQGJJ0J,0.0,7.41,0
V2J2R28LJ,U0VL0J0Q0,5.89,0.0,0
V2J2R28LJ,UJV09J2U9,2.04,0.0,0
